Period,Group,Sender,Time,ClientTime,Key,Value
1,1,3,1464635691947589107,1464635689060,_at_barrier,_timer_1_t_11_1
1,1,1,1464635691952448278,1464635689060,_at_barrier,_timer_1_t_11_1
1,1,2,1464635691958669837,1464635689070,_at_barrier,_timer_1_t_11_1
1,1,4,1464635692324614908,1464635689435,_at_barrier,_timer_1_t_12_1
1,1,1,1464635692413530546,1464635689524,_at_barrier,_timer_1_t_12_1
1,1,2,1464635692413695738,1464635689526,_at_barrier,_timer_1_t_12_1
1,1,3,1464635692413868458,1464635689525,_at_barrier,_timer_1_t_12_1
1,1,4,1464635692789139138,1464635689899,_at_barrier,_timer_1_t_13_1
1,1,3,1464635692954006353,1464635690065,_at_barrier,_timer_1_t_13_1
1,1,1,1464635692958689663,1464635690066,_at_barrier,_timer_1_t_13_1
1,1,2,1464635692969358180,1464635690081,_at_barrier,_timer_1_t_13_1
1,1,4,1464635693386299858,1464635690497,_at_barrier,_timer_1_t_14_1
1,1,1,1464635693421579632,1464635690525,_at_barrier,_timer_1_t_14_1
1,1,3,1464635693421734165,1464635690525,_at_barrier,_timer_1_t_14_1
1,1,2,1464635693426889959,1464635690526,_at_barrier,_timer_1_t_14_1
1,1,4,1464635693791467075,1464635690902,_at_barrier,_timer_1_t_15_1
1,1,1,1464635693956611175,1464635691068,_at_barrier,_timer_1_t_15_1
1,1,3,1464635693962065867,1464635691069,_at_barrier,_timer_1_t_15_1
1,1,2,1464635693962170130,1464635691073,_at_barrier,_timer_1_t_15_1
1,1,4,1464635694325218418,1464635691435,_at_barrier,_timer_1_t_16_1
1,1,1,1464635694414108889,1464635691525,_at_barrier,_timer_1_t_16_1
1,1,2,1464635694414272018,1464635691526,_at_barrier,_timer_1_t_16_1
1,1,3,1464635694414450794,1464635691525,_at_barrier,_timer_1_t_16_1
1,1,4,1464635694783084671,1464635691893,_at_barrier,_timer_1_t_17_1
1,1,3,1464635694948402823,1464635692059,_at_barrier,_timer_1_t_17_1
1,1,1,1464635694948576560,1464635692059,_at_barrier,_timer_1_t_17_1
1,1,2,1464635694962146506,1464635692074,_at_barrier,_timer_1_t_17_1
1,1,4,1464635695333595430,1464635692444,_at_barrier,_timer_1_t_18_1
1,1,3,1464635695416500083,1464635692527,_at_barrier,_timer_1_t_18_1
1,1,1,1464635695416709063,1464635692526,_at_barrier,_timer_1_t_18_1
1,1,2,1464635695416856382,1464635692526,_at_barrier,_timer_1_t_18_1
1,1,4,1464635695792140092,1464635692903,_at_barrier,_timer_1_t_19_1
1,1,1,1464635695958802949,1464635693070,_at_barrier,_timer_1_t_19_1
1,1,3,1464635695959944068,1464635693070,_at_barrier,_timer_1_t_19_1
1,1,2,1464635695973790725,1464635693085,_at_barrier,_timer_1_t_19_1
1,1,4,1464635696341589154,1464635693452,_at_barrier,_timer_1_t_20_1
1,1,3,1464635696413932904,1464635693525,_at_barrier,_timer_1_t_20_1
1,1,2,1464635696414218763,1464635693525,_at_barrier,_timer_1_t_20_1
1,1,1,1464635696414576643,1464635693525,_at_barrier,_timer_1_t_20_1
1,1,4,1464635696786360964,1464635693895,_at_barrier,_timer_1_t_21_1
1,1,1,1464635696954921183,1464635694065,_at_barrier,_timer_1_t_21_1
1,1,3,1464635696955059318,1464635694064,_at_barrier,_timer_1_t_21_1
1,1,2,1464635696963730742,1464635694075,_at_barrier,_timer_1_t_21_1
1,1,4,1464635697327603520,1464635694438,_at_barrier,_timer_1_t_22_1
1,1,2,1464635697414088272,1464635694525,_at_barrier,_timer_1_t_22_1
1,1,3,1464635697414240385,1464635694525,_at_barrier,_timer_1_t_22_1
1,1,1,1464635697418955117,1464635694525,_at_barrier,_timer_1_t_22_1
1,1,4,1464635697782234626,1464635694893,_at_barrier,_timer_1_t_23_1
1,1,1,1464635697947728162,1464635695059,_at_barrier,_timer_1_t_23_1
1,1,2,1464635697953534216,1464635695062,_at_barrier,_timer_1_t_23_1
1,1,3,1464635697953635237,1464635695060,_at_barrier,_timer_1_t_23_1
1,1,4,1464635698322237871,1464635695433,_at_barrier,_timer_1_t_24_1
1,1,1,1464635698413585857,1464635695525,_at_barrier,_timer_1_t_24_1
1,1,2,1464635698413740420,1464635695525,_at_barrier,_timer_1_t_24_1
1,1,3,1464635698413858300,1464635695525,_at_barrier,_timer_1_t_24_1
1,1,4,1464635698794396669,1464635695905,_at_barrier,_timer_1_t_25_1
1,1,3,1464635698959598053,1464635696071,_at_barrier,_timer_1_t_25_1
1,1,1,1464635698959748164,1464635696071,_at_barrier,_timer_1_t_25_1
1,1,2,1464635698970143791,1464635696082,_at_barrier,_timer_1_t_25_1
1,1,4,1464635699348745721,1464635696444,_at_barrier,_timer_1_t_26_1
1,1,3,1464635699413749142,1464635696525,_at_barrier,_timer_1_t_26_1
1,1,2,1464635699413895182,1464635696525,_at_barrier,_timer_1_t_26_1
1,1,1,1464635699414019506,1464635696525,_at_barrier,_timer_1_t_26_1
1,1,4,1464635699785449101,1464635696888,_at_barrier,_timer_1_t_27_1
1,1,3,1464635699950094746,1464635697061,_at_barrier,_timer_1_t_27_1
1,1,1,1464635699950245035,1464635697061,_at_barrier,_timer_1_t_27_1
1,1,2,1464635699966730051,1464635697078,_at_barrier,_timer_1_t_27_1
1,1,4,1464635700341203592,1464635697452,_at_barrier,_timer_1_t_28_1
1,1,2,1464635700414653717,1464635697525,_at_barrier,_timer_1_t_28_1
1,1,3,1464635700414812159,1464635697525,_at_barrier,_timer_1_t_28_1
1,1,1,1464635700414948385,1464635697525,_at_barrier,_timer_1_t_28_1
1,1,4,1464635700789024479,1464635697899,_at_barrier,_timer_1_t_29_1
1,1,3,1464635700956717547,1464635698065,_at_barrier,_timer_1_t_29_1
1,1,1,1464635700956891206,1464635698065,_at_barrier,_timer_1_t_29_1
1,1,2,1464635700965088913,1464635698077,_at_barrier,_timer_1_t_29_1
1,1,4,1464635701329188620,1464635698439,_at_barrier,_timer_1_t_30_1
1,1,1,1464635701413817252,1464635698525,_at_barrier,_timer_1_t_30_1
1,1,3,1464635701413979783,1464635698525,_at_barrier,_timer_1_t_30_1
1,1,2,1464635701418712301,1464635698525,_at_barrier,_timer_1_t_30_1
1,1,3,1464635701587763698,1464635698695,endofsubperiod,{}
1,1,3,1464635701588025136,1464635698695,__set_points__,"{""points"": 26.4, ""period"": 1}"
1,1,4,1464635701588171485,1464635698693,endofsubperiod,{}
1,1,4,1464635701588282484,1464635698693,__set_points__,"{""points"": 26.4, ""period"": 1}"
1,1,1,1464635701588394134,1464635698695,endofsubperiod,{}
1,1,1,1464635701588500777,1464635698695,__set_points__,"{""points"": 13.2, ""period"": 1}"
1,1,1,1464635701588613807,1464635698697,state,"{""state"": [{""target"": 0.25, ""subjectid"": 4, ""rank"": 1, ""action"": 1, ""subperiodNumber"": 1, ""payoff"": 33}, {""target"": 0.5, ""subjectid"": 3, ""rank"": 2, ""action"": 0.75, ""subperiodNumber"": 1, ""payoff"": 55.00000000000001}, {""target"": 0.75, ""subjectid"": 2, ""rank"": 3, ""action"": 0.5, ""subperiodNumber"": 1, ""payoff"": 66}, {""target"": 1, ""subjectid"": 1, ""rank"": 4, ""action"": 0.25, ""subperiodNumber"": 1, ""payoff"": 66}]}"
1,1,1,1464635701588798563,1464635698697,actions,"{""actions"": [0.25, 0.5, 0.75, 1]}"
1,1,1,1464635701588948468,1464635698697,targets,"{""targets"": [0.25, 0.5, 0.75, 1]}"
1,1,2,1464635701593104717,1464635698700,endofsubperiod,{}
1,1,2,1464635701593202408,1464635698701,__set_points__,"{""points"": 22.000000000000004, ""period"": 1}"
1,1,4,1464635701782912478,1464635698894,_at_barrier,_timer_1_t_31_1
1,1,1,1464635701950768063,1464635699062,_at_barrier,_timer_1_t_31_1
1,1,3,1464635701950973269,1464635699062,_at_barrier,_timer_1_t_31_1
1,1,2,1464635701964171642,1464635699075,_at_barrier,_timer_1_t_31_1
1,1,4,1464635702342203658,1464635699452,_at_barrier,_timer_1_t_32_1
1,1,1,1464635702423089501,1464635699526,_at_barrier,_timer_1_t_32_1
1,1,3,1464635702423237801,1464635699526,_at_barrier,_timer_1_t_32_1
1,1,2,1464635702423370397,1464635699526,_at_barrier,_timer_1_t_32_1
1,1,4,1464635702794378076,1464635699905,_at_barrier,_timer_1_t_33_1
1,1,3,1464635702958286408,1464635700070,_at_barrier,_timer_1_t_33_1
1,1,1,1464635702963569211,1464635700070,_at_barrier,_timer_1_t_33_1
1,1,2,1464635702968442844,1464635700079,_at_barrier,_timer_1_t_33_1
1,1,4,1464635703331646290,1464635700443,_at_barrier,_timer_1_t_34_1
1,1,1,1464635703414174013,1464635700525,_at_barrier,_timer_1_t_34_1
1,1,2,1464635703414368786,1464635700525,_at_barrier,_timer_1_t_34_1
